Date,Voucher Type,Voucher Number,Account Code,Account Name,Parent Group,Group Path,Debit,Credit,Description
08/07/2025,Payment,AUTO-20260218-0061,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5000.00,Expense Voucher: EV-CR-20250708-7380 - Suribabu
08/07/2025,Payment,AUTO-20260218-0063,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5477.00,,Expense Voucher: EV-CR-20250708-9626 - Hydraulics and rubber products
08/07/2025,Payment,AUTO-20260218-0063,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5477.00,Expense Voucher: EV-CR-20250708-9626 - Hydraulics and rubber products
08/07/2025,Payment,AUTO-20260218-0064,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20250708-4565 - Bhagya
08/07/2025,Payment,AUTO-20260218-0064,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20250708-4565 - Bhagya
09/07/2025,Payment,AUTO-20260218-0065,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,6000.00,,Expense Voucher: EV-CR-20250709-2444 - Raju
09/07/2025,Payment,AUTO-20260218-0065,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,6000.00,Expense Voucher: EV-CR-20250709-2444 - Raju
09/07/2025,Payment,AUTO-20260218-0066,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20250709-0044 - Manikyam
09/07/2025,Payment,AUTO-20260218-0066,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20250709-0044 - Manikyam
09/07/2025,Payment,AUTO-20260218-0067,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250709-9784 - Santhosh
09/07/2025,Payment,AUTO-20260218-0067,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250709-9784 - Santhosh
09/07/2025,Payment,AUTO-20260218-0068,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20250709-1644 - Pankaj
09/07/2025,Payment,AUTO-20260218-0068,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20250709-1644 - Pankaj
09/07/2025,Payment,AUTO-20260218-0069,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2800.00,,Expense Voucher: EV-CR-20250709-1312 - Raju
09/07/2025,Payment,AUTO-20260218-0069,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2800.00,Expense Voucher: EV-CR-20250709-1312 - Raju
11/07/2025,Payment,AUTO-20260218-0071,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250711-9183 - Ramesh
11/07/2025,Payment,AUTO-20260218-0071,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250711-9183 - Ramesh
11/07/2025,Payment,AUTO-20260218-0072,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20250711-4103 - Santhosh
11/07/2025,Payment,AUTO-20260218-0072,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20250711-4103 - Santhosh
11/07/2025,Payment,AUTO-20260218-0073,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,400.00,,Expense Voucher: EV-CR-20250711-0498 - Santhosh
11/07/2025,Payment,AUTO-20260218-0073,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,400.00,Expense Voucher: EV-CR-20250711-0498 - Santhosh
11/07/2025,Payment,AUTO-20260218-0074,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,450.00,,Expense Voucher: EV-CR-20250711-2860 - M. RAJ & CO
11/07/2025,Payment,AUTO-20260218-0074,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,450.00,Expense Voucher: EV-CR-20250711-2860 - M. RAJ & CO
12/07/2025,Payment,AUTO-20260218-0076,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20250712-9987 - Raju
12/07/2025,Payment,AUTO-20260218-0076,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20250712-9987 - Raju
14/07/2025,Payment,AUTO-20260219-0003,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20250714-1757 - Santhosh
14/07/2025,Payment,AUTO-20260219-0003,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20250714-1757 - Santhosh
14/07/2025,Payment,AUTO-20260219-0004,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20250714-8286 - Manykyam
14/07/2025,Payment,AUTO-20260219-0004,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20250714-8286 - Manykyam
15/07/2025,Payment,AUTO-20260219-0006,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250715-5164 - Santhosh
15/07/2025,Payment,AUTO-20260219-0006,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250715-5164 - Santhosh
16/07/2025,Payment,AUTO-20260219-0008,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250716-8170 - Ramesh
16/07/2025,Payment,AUTO-20260219-0008,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250716-8170 - Ramesh
16/07/2025,Payment,AUTO-20260219-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,6000.00,,Expense Voucher: EV-CR-20250716-5925 - Hari
16/07/2025,Payment,AUTO-20260219-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,6000.00,Expense Voucher: EV-CR-20250716-5925 - Hari
16/07/2025,Payment,AUTO-20260219-0010,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1300.00,,Expense Voucher: EV-CR-20250716-3006 - Tulsi Ram Sai
16/07/2025,Payment,AUTO-20260219-0010,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1300.00,Expense Voucher: EV-CR-20250716-3006 - Tulsi Ram Sai
16/07/2025,Payment,AUTO-20260219-0011,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20250716-3550 - Shyam 
16/07/2025,Payment,AUTO-20260219-0011,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20250716-3550 - Shyam 
16/07/2025,Payment,AUTO-20260219-0012,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20250716-3807 - Hari
16/07/2025,Payment,AUTO-20260219-0012,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20250716-3807 - Hari
16/07/2025,Payment,AUTO-20260219-0013,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,150.00,,Expense Voucher: EV-CR-20250716-9684 - Rambabu
16/07/2025,Payment,AUTO-20260219-0013,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,150.00,Expense Voucher: EV-CR-20250716-9684 - Rambabu
16/07/2025,Payment,AUTO-20260219-0014,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,25000.00,,Expense Voucher: EV-CR-20250716-4765 - Vinodh
16/07/2025,Payment,AUTO-20260219-0014,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,25000.00,Expense Voucher: EV-CR-20250716-4765 - Vinodh
17/07/2025,Payment,AUTO-20260219-0016,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250717-7974 - Santhosh
17/07/2025,Payment,AUTO-20260219-0016,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250717-7974 - Santhosh
17/07/2025,Payment,AUTO-20260219-0017,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5000.00,,Expense Voucher: EV-CR-20250717-8925 - Vinod
17/07/2025,Payment,AUTO-20260219-0017,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5000.00,Expense Voucher: EV-CR-20250717-8925 - Vinod
17/07/2025,Payment,AUTO-20260219-0018,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,180.00,,Expense Voucher: EV-CR-20250717-8064 - Rambabu
17/07/2025,Payment,AUTO-20260219-0018,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,180.00,Expense Voucher: EV-CR-20250717-8064 - Rambabu
17/07/2025,Payment,AUTO-20260219-0019,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20250717-7506 - Suribabu
17/07/2025,Payment,AUTO-20260219-0019,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20250717-7506 - Suribabu
17/07/2025,Payment,AUTO-20260219-0020,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,350.00,,Expense Voucher: EV-CR-20250717-4031 - Hari
17/07/2025,Payment,AUTO-20260219-0020,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,350.00,Expense Voucher: EV-CR-20250717-4031 - Hari
17/07/2025,Payment,AUTO-20260219-0021,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,100.00,,Expense Voucher: EV-CR-20250717-7043 - Shyam
17/07/2025,Payment,AUTO-20260219-0021,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,100.00,Expense Voucher: EV-CR-20250717-7043 - Shyam
18/07/2025,Payment,AUTO-20260219-0022,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250718-9764 - Santhosh
18/07/2025,Payment,AUTO-20260219-0022,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250718-9764 - Santhosh
19/07/2025,Payment,AUTO-20260219-0024,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20250719-9318 - Taraq
19/07/2025,Payment,AUTO-20260219-0024,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20250719-9318 - Taraq
19/07/2025,Payment,AUTO-20260219-0025,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5420.00,,Expense Voucher: EV-CR-20250719-9900 - Pankaj
19/07/2025,Payment,AUTO-20260219-0025,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5420.00,Expense Voucher: EV-CR-20250719-9900 - Pankaj
19/07/2025,Payment,AUTO-20260219-0026,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1312.00,,Expense Voucher: EV-CR-20250719-8119 - Electrical Department
19/07/2025,Payment,AUTO-20260219-0026,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1312.00,Expense Voucher: EV-CR-20250719-8119 - Electrical Department
21/07/2025,Payment,AUTO-20260219-0028,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250721-2438 - Ramesh
21/07/2025,Payment,AUTO-20260219-0028,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250721-2438 - Ramesh
21/07/2025,Payment,AUTO-20260219-0029,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,55.00,,Expense Voucher: EV-CR-20250721-3179 - Ganesh hardware
21/07/2025,Payment,AUTO-20260219-0029,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,55.00,Expense Voucher: EV-CR-20250721-3179 - Ganesh hardware
21/07/2025,Payment,AUTO-20260219-0030,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20250721-8904 - Joythi hardwares
21/07/2025,Payment,AUTO-20260219-0030,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20250721-8904 - Joythi hardwares
21/07/2025,Payment,AUTO-20260219-0031,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,900.00,,Expense Voucher: EV-CR-20250721-0459 - Sai Electricals
21/07/2025,Payment,AUTO-20260219-0031,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,900.00,Expense Voucher: EV-CR-20250721-0459 - Sai Electricals
21/07/2025,Payment,AUTO-20260220-0001,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2200.00,,Expense Voucher: EV-CR-20250721-1876 - Vasuvi engineering 
21/07/2025,Payment,AUTO-20260220-0001,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2200.00,Expense Voucher: EV-CR-20250721-1876 - Vasuvi engineering 
21/07/2025,Payment,AUTO-20260220-0002,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,767.00,,Expense Voucher: EV-CR-20250721-5464 - Vasuvi engineering 
21/07/2025,Payment,AUTO-20260220-0002,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,767.00,Expense Voucher: EV-CR-20250721-5464 - Vasuvi engineering 
21/07/2025,Payment,AUTO-20260220-0003,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1800.00,,Expense Voucher: EV-CR-20250721-6309 - Varunu Electrical
21/07/2025,Payment,AUTO-20260220-0003,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1800.00,Expense Voucher: EV-CR-20250721-6309 - Varunu Electrical
21/07/2025,Payment,AUTO-20260220-0004,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,615.00,,Expense Voucher: EV-CR-20250721-7527 - Rapido
21/07/2025,Payment,AUTO-20260220-0004,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,615.00,Expense Voucher: EV-CR-20250721-7527 - Rapido
22/07/2025,Payment,AUTO-20260220-0006,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250722-2825 - Santhosh
22/07/2025,Payment,AUTO-20260220-0006,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250722-2825 - Santhosh
22/07/2025,Payment,AUTO-20260220-0007,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,9333.00,,Expense Voucher: EV-CR-20250722-7284 - Pankaj
22/07/2025,Payment,AUTO-20260220-0007,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,9333.00,Expense Voucher: EV-CR-20250722-7284 - Pankaj
23/07/2025,Payment,AUTO-20260220-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3500.00,,Expense Voucher: EV-CR-20250723-2204 - Ramesh
23/07/2025,Payment,AUTO-20260220-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3500.00,Expense Voucher: EV-CR-20250723-2204 - Ramesh
23/07/2025,Payment,AUTO-20260220-0010,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1500.00,,Expense Voucher: EV-CR-20250723-5485 - Varun Motors
23/07/2025,Payment,AUTO-20260220-0010,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1500.00,Expense Voucher: EV-CR-20250723-5485 - Varun Motors
23/07/2025,Payment,AUTO-20260220-0011,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250723-6785 - Santhosh
23/07/2025,Payment,AUTO-20260220-0011,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250723-6785 - Santhosh
23/07/2025,Payment,AUTO-20260220-0012,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20250723-0167 - Apparao
23/07/2025,Payment,AUTO-20260220-0012,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20250723-0167 - Apparao
24/07/2025,Payment,AUTO-20260220-0014,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250724-6355 - Ramesh
24/07/2025,Payment,AUTO-20260220-0014,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250724-6355 - Ramesh
24/07/2025,Payment,AUTO-20260220-0015,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,900.00,,Expense Voucher: EV-CR-20250724-6847 - Sri vasavi Paints Hardware and general stores
24/07/2025,Payment,AUTO-20260220-0015,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,900.00,Expense Voucher: EV-CR-20250724-6847 - Sri vasavi Paints Hardware and general stores
24/07/2025,Payment,AUTO-20260220-0016,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,150.00,,Expense Voucher: EV-CR-20250724-0145 - Apprao
24/07/2025,Payment,AUTO-20260220-0016,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,150.00,Expense Voucher: EV-CR-20250724-0145 - Apprao
24/07/2025,Payment,AUTO-20260220-0017,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,6000.00,,Expense Voucher: EV-CR-20250724-5364 - Hari
24/07/2025,Payment,AUTO-20260220-0017,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,6000.00,Expense Voucher: EV-CR-20250724-5364 - Hari
24/07/2025,Payment,AUTO-20260220-0018,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1400.00,,Expense Voucher: EV-CR-20250724-6744 - Govinda Motors
24/07/2025,Payment,AUTO-20260220-0018,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1400.00,Expense Voucher: EV-CR-20250724-6744 - Govinda Motors
24/07/2025,Payment,AUTO-20260220-0019,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20250724-3288 - Suribabu
24/07/2025,Payment,AUTO-20260220-0019,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20250724-3288 - Suribabu
24/07/2025,Payment,AUTO-20260220-0020,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20250724-7265 - Hari
24/07/2025,Payment,AUTO-20260220-0020,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20250724-7265 - Hari
25/07/2025,Payment,AUTO-20260220-0022,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250725-8027 - Santhosh
25/07/2025,Payment,AUTO-20260220-0022,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250725-8027 - Santhosh
25/07/2025,Payment,AUTO-20260220-0023,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20250725-6644 - Pankaj
25/07/2025,Payment,AUTO-20260220-0023,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20250725-6644 - Pankaj
25/07/2025,Payment,AUTO-20260220-0024,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20250725-5545 - Vamsi
